Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,opp_AST_avg_season,opp_TRB_avg_season,opp_FG%_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5
1610612738,22300630,2024-01-25,BOS @ MIA,W,35,10,0.778,240,51,80,0.638,22,40,0.55,19,20,0.95,6,41,47,36,4,5,11,10,143,111.66666666666669,111.4,0.4439999999999999,0.4402,26.0,24.0,8.0,9.6,0,MIA,25.804878048780488,42.29268292682927,0.4654634146341463,11.817073170731708,97.33333333333331,98.4,0.4313333333333333,0.4333999999999999,22.33333333333333,23.2,14.666666666666666,14.0
1610612738,22300646,2024-01-27,BOS vs. LAC,L,35,11,0.761,240,36,100,0.36,10,40,0.25,14,16,0.875,18,34,52,21,2,9,11,13,96,126.0,119.0,0.5143333333333334,0.4873999999999999,31.0,27.2,11.0,9.4,1,LAC,25.57317073170732,42.96341463414634,0.4891341463414634,12.231707317073171,126.66666666666669,122.6,0.5456666666666666,0.5244,29.666666666666668,27.8,11.0,11.2
1610612738,22300659,2024-01-29,BOS vs. NOP,W,36,11,0.766,240,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118,119.33333333333331,114.8,0.488,0.466,27.666666666666668,27.0,9.333333333333334,9.2,1,NOP,26.951219512195124,43.96341463414634,0.4867682926829268,12.414634146341465,115.0,119.4,0.4693333333333333,0.4828,30.666666666666668,29.0,13.333333333333334,12.2
1610612738,22300670,2024-01-30,BOS vs. IND,W,37,11,0.771,240,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,10,16,129,119.0,118.4,0.5013333333333333,0.4817999999999999,28.0,28.2,11.0,11.0,1,IND,30.75609756097561,41.52439024390244,0.5085000000000002,12.268292682926829,125.33333333333331,120.2,0.532,0.4921999999999999,31.0,31.0,14.333333333333334,13.4
1610612738,22300684,2024-02-01,BOS vs. LAL,L,37,12,0.755,240,41,97,0.423,16,48,0.333,7,7,1.0,14,40,54,30,4,12,15,19,105,114.33333333333331,121.0,0.4686666666666667,0.502,24.33333333333333,27.0,10.666666666666666,9.8,1,LAL,28.536585365853657,43.109756097560975,0.499609756097561,13.414634146341465,135.0,131.0,0.5296666666666666,0.5250000000000001,31.33333333333333,29.8,14.333333333333334,14.0
1610612738,22300706,2024-02-04,BOS vs. MEM,W,38,12,0.76,240,48,99,0.485,19,51,0.373,16,18,0.889,17,40,57,30,12,4,10,13,131,117.33333333333331,118.2,0.4896666666666667,0.4933999999999999,27.33333333333333,27.8,12.0,11.6,1,MEM,24.695121951219512,42.609756097560975,0.4352317073170731,14.21951219512195,101.66666666666669,103.4,0.4163333333333334,0.4332,22.33333333333333,25.4,13.0,14.0
1610612738,22300729,2024-02-07,BOS vs. ATL,W,39,12,0.765,240,49,93,0.527,17,49,0.347,10,11,0.909,6,39,45,33,6,9,14,16,125,121.66666666666669,115.8,0.4826666666666666,0.4628,28.33333333333333,26.6,11.666666666666666,11.4,1,ATL,26.585365853658537,44.670731707317074,0.4664146341463413,12.75609756097561,136.0,135.4,0.5076666666666666,0.5024,29.33333333333333,29.4,9.666666666666666,10.0
1610612738,22300743,2024-02-09,BOS vs. WAS,W,40,12,0.769,240,48,92,0.522,11,34,0.324,26,28,0.929,9,40,49,25,9,5,13,17,133,120.33333333333331,121.6,0.4783333333333333,0.4962,31.0,29.0,13.0,12.0,1,WAS,27.902439024390244,41.073170731707314,0.4708414634146342,13.548780487804878,107.66666666666669,111.8,0.4549999999999999,0.47,26.33333333333333,27.4,13.0,13.2
1610612738,22300759,2024-02-11,BOS @ MIA,W,41,12,0.774,240,41,81,0.506,16,39,0.41,12,17,0.706,6,36,42,27,1,9,9,13,110,129.66666666666666,124.6,0.5113333333333333,0.4993999999999999,29.33333333333333,28.6,12.333333333333334,12.4,0,MIA,25.804878048780488,42.29268292682927,0.4654634146341463,11.817073170731708,108.66666666666669,109.2,0.4633333333333334,0.4566,26.33333333333333,27.4,11.666666666666666,10.8
1610612738,22300771,2024-02-13,BOS @ BKN,W,42,12,0.778,240,43,83,0.518,15,37,0.405,17,23,0.739,7,32,39,31,6,1,13,24,118,122.66666666666669,120.8,0.5183333333333334,0.4926,28.33333333333333,29.0,12.0,12.2,0,BKN,25.634146341463413,44.0609756097561,0.4571097560975609,12.317073170731708,100.0,111.2,0.410333333,0.4494,26.0,28.2,10.66666667,10.6
1610612738,22300780,2024-02-14,BOS vs. BKN,W,43,12,0.782,240,52,91,0.571,22,45,0.489,10,12,0.833,10,41,51,32,6,5,8,13,136,120.33333333333331,123.4,0.5153333333333333,0.5115999999999999,27.666666666666668,29.2,11.666666666666666,11.8,1,BKN,25.634146341463413,44.0609756097561,0.4571097560975609,12.317073170731708,108.3333333,111.8,0.470666667,0.462,28.66666667,28.8,11.0,10.6
1610612738,22300797,2024-02-22,BOS @ CHI,W,44,12,0.786,240,45,83,0.542,23,47,0.489,16,21,0.762,5,31,36,27,10,11,13,16,129,121.33333333333331,124.4,0.5316666666666666,0.5288,30.0,29.6,10.0,11.4,0,CHI,24.97560975609756,43.81707317073171,0.4713536585365853,11.670731707317072,120.66666666666669,121.2,0.5106666666666667,0.4955999999999999,24.666666666666668,24.4,9.333333333333334,11.6
1610612738,22300816,2024-02-24,BOS @ NYK,W,45,12,0.789,240,46,81,0.568,15,35,0.429,9,12,0.75,11,25,36,27,8,4,7,16,116,127.66666666666669,125.2,0.5436666666666666,0.5317999999999999,30.0,28.4,11.333333333333334,11.2,0,NYK,24.365853658536587,45.170731707317074,0.4662926829268293,12.231707317073171,104.66666666666669,109.0,0.45,0.471,16.666666666666668,21.0,11.666666666666666,11.8
1610612738,22300836,2024-02-27,BOS vs. PHI,W,46,12,0.793,240,39,74,0.527,5,22,0.227,34,37,0.919,9,47,56,21,7,9,14,16,117,127.0,121.8,0.5603333333333333,0.5409999999999999,28.666666666666668,28.8,9.333333333333334,10.0,1,PHI,24.890243902439025,42.95121951219512,0.4654512195121951,11.268292682926829,101.33333333333331,109.2,0.4536666666666666,0.4772,24.0,25.0,13.666666666666666,12.4
1610612738,22300859,2024-03-01,BOS vs. DAL,W,47,12,0.797,240,52,94,0.553,21,43,0.488,13,13,1.0,9,38,47,33,4,8,9,15,138,120.66666666666669,123.2,0.5456666666666666,0.5452,25.0,27.6,11.333333333333334,11.0,1,DAL,25.682926829268293,42.9390243902439,0.4814878048780487,12.085365853658535,117.66666666666669,116.2,0.492,0.4913999999999999,20.666666666666668,23.4,10.0,12.2
1610612738,22300872,2024-03-03,BOS vs. GSW,W,48,12,0.8,240,53,96,0.552,25,49,0.51,9,11,0.818,7,44,51,35,10,5,7,19,140,123.66666666666669,127.2,0.5493333333333333,0.5522,27.0,28.0,10.0,10.2,1,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,112.0,112.2,0.4603333333333333,0.4549999999999999,30.666666666666668,30.4,15.333333333333334,15.2
